data,confidence,fold
test-OOD,0.45804167,3
test-OOD,0.2171856,3
test-OOD,0.3369347,3
test-OOD,0.39702296,3
test-OOD,0.061536524,3
test-OOD,0.6019717,3
test-OOD,0.71046114,3
test-OOD,0.60952723,3
test-OOD,0.19319727,3
test-OOD,0.3724503,3
test-OOD,0.48724288,3
test-OOD,0.4294163,3
test-OOD,0.9781527,3
test-OOD,0.16356474,3
test-OOD,0.9991231,3
test-OOD,0.77376664,3
test-OOD,0.76421607,3
test-OOD,0.6471734,3
test-OOD,0.8857552,3
test-OOD,0.30788547,3
test-OOD,0.34235194,3
test-OOD,0.9325289,3
test-OOD,0.38518733,3
test-OOD,0.4374574,3
test-OOD,0.5684065,3
test-OOD,0.5065913,3
test-OOD,0.3184778,3
test-OOD,0.42557305,3
test-OOD,0.47482932,3
test-OOD,0.5118724,3
test-OOD,0.50289094,3
test-OOD,0.8455634,3
test-OOD,0.66650677,3
test-OOD,0.40500253,3
test-OOD,0.44524312,3
test-OOD,0.24279939,3
test-OOD,0.2853682,3
test-OOD,0.54127127,3
test-OOD,0.41417456,3
test-OOD,0.65489924,3
test-OOD,0.5811039,3
test-OOD,0.5643254,3
test-OOD,0.32862777,3
test-OOD,0.9281745,3
test-OOD,0.22307286,3
test-OOD,0.2659533,3
test-OOD,0.77905285,3
test-OOD,0.09009765,3
test-OOD,0.2574205,3
test-OOD,0.5766107,3
test-OOD,0.54675686,3
test-OOD,0.25243458,3
test-OOD,0.45112908,3
test-OOD,0.7142465,3
test-OOD,0.38875306,3
test-OOD,0.49410546,3
test-OOD,0.48616177,3
test-OOD,0.54954344,3
test-OOD,0.9088361,3
test-OOD,0.7558918,3
test-OOD,0.47522768,3
test-OOD,0.67961866,3
test-OOD,0.6318014,3
test-OOD,0.44781262,3
test-OOD,0.27905607,3
test-OOD,0.8875573,3
test-OOD,0.9880778,3
test-OOD,0.564764,3
test-OOD,0.8291134,3
test-OOD,0.359743,3
test-OOD,0.3969623,3
test-OOD,0.61694336,3
test-OOD,0.50393826,3
test-OOD,0.4571323,3
test-OOD,0.6658826,3
test-OOD,0.48054546,3
test-OOD,0.2662727,3
test-OOD,0.1516796,3
test-OOD,0.18972366,3
test-OOD,0.71549547,3
test-OOD,0.27125937,3
test-OOD,0.6812369,3
test-OOD,0.2988208,3
test-OOD,0.43778986,3
test-OOD,0.7821482,3
test-OOD,0.71910614,3
test-OOD,0.09462559,3
test-OOD,0.3256076,3
test-OOD,0.21227403,3
test-OOD,0.50086504,3
test-OOD,0.43006068,3
test-OOD,0.3277644,3
test-OOD,0.83817637,3
test-OOD,0.08332512,3
test-OOD,0.8569361,3
test-OOD,0.4772607,3
test-OOD,0.23313315,3
test-OOD,0.237606,3
test-OOD,0.49819267,3
test-OOD,0.13574606,3
test-OOD,0.27000833,3
test-OOD,0.1876703,3
test-OOD,0.08119689,3
test-OOD,0.4329832,3
test-OOD,0.6260513,3
test-OOD,0.4465949,3
test-OOD,0.26322532,3
test-OOD,0.9384844,3
test-OOD,0.31774962,3
test-OOD,0.2251424,3
test-OOD,0.26358297,3
test-OOD,0.59513354,3
test-OOD,0.41056052,3
test-OOD,0.20337553,3
test-OOD,0.3337516,3
test-OOD,0.40100858,3
test-OOD,0.65070784,3
test-OOD,0.22962527,3
test-OOD,0.30052733,3
test-OOD,0.1901423,3
test-OOD,0.53794503,3
test-OOD,0.7570399,3
test-OOD,0.9119016,3
test-OOD,0.11455862,3
test-OOD,0.44622555,3
test-OOD,0.14561518,3
test-OOD,0.22926463,3
test-OOD,0.7906656,3
test-OOD,0.6509799,3
test-OOD,0.3465039,3
test-OOD,0.21753857,3
test-OOD,0.13280606,3
test-OOD,0.29440287,3
test-OOD,0.27215454,3
test-OOD,0.14603889,3
test-OOD,0.93689215,3
test-OOD,0.3142801,3
test-OOD,0.18295014,3
test-OOD,0.23625998,3
test-OOD,0.31620288,3
test-OOD,0.72602695,3
test-OOD,0.30606288,3
test-OOD,0.28482983,3
test-OOD,0.5411425,3
test-OOD,0.7003545,3
test-OOD,0.24499728,3
test-OOD,0.4794605,3
test-OOD,0.2217324,3
test-OOD,0.43182993,3
test-OOD,0.1903814,3
test-OOD,0.36913925,3
test-OOD,0.6076548,3
test-OOD,0.32395065,3
test-OOD,0.088072255,3
test-OOD,0.66160715,3
test-OOD,0.15762253,3
test-OOD,0.19296719,3
test-OOD,0.40729448,3
test-OOD,0.2381312,3
test-OOD,0.391986,3
test-OOD,0.4012882,3
test-OOD,0.30579814,3
test-OOD,0.6321215,3
test-OOD,0.23933971,3
test-OOD,0.10424225,3
test-OOD,0.1469166,3
test-OOD,0.44669652,3
test-OOD,0.48266405,3
test-OOD,0.5507908,3
test-OOD,0.508078,3
test-OOD,0.3724656,3
test-OOD,0.434272,3
test-OOD,0.59971124,3
test-OOD,0.9504864,3
test-OOD,0.35288727,3
test-OOD,0.9318295,3
test-OOD,0.7293719,3
test-OOD,0.78553325,3
test-OOD,0.113730416,3
test-OOD,0.29053453,3
test-OOD,0.24527816,3
test-OOD,0.27203643,3
test-OOD,0.59890217,3
test-OOD,0.5413487,3
test-OOD,0.3468834,3
test-OOD,0.103853434,3
test-OOD,0.7285407,3
test-OOD,0.43799683,3
test-OOD,0.2812116,3
test-OOD,0.5137577,3
test-OOD,0.3755024,3
test-OOD,0.20042954,3
test-OOD,0.96801126,3
test-OOD,0.89255226,3
test-OOD,0.6251224,3
test-OOD,0.56011885,3
test-OOD,0.53756744,3
test-OOD,0.82915395,3
test-OOD,0.5038143,3
test-OOD,0.81824726,3
test-OOD,0.32244995,3
test-OOD,0.97943515,3
test-OOD,0.9274035,3
test-OOD,0.9087945,3
test-OOD,0.30966294,3
test-OOD,0.266167,3
test-OOD,0.20533228,3
test-OOD,0.5059728,3
test-OOD,0.8921528,3
test-OOD,0.9618039,3
test-OOD,0.54793745,3
test-OOD,0.89985615,3
test-OOD,0.33614054,3
test-OOD,0.7478963,3
test-OOD,0.28251576,3
test-OOD,0.7811184,3
test-OOD,0.94123685,3
test-OOD,0.18545313,3
test-OOD,0.18238029,3
test-OOD,0.16159506,3
test-OOD,0.29161808,3
test-OOD,0.3122482,3
test-OOD,0.103678495,3
test-OOD,0.9956897,3
test-OOD,0.90991473,3
test-OOD,0.2750371,3
test-OOD,0.6355356,3
test-OOD,0.25987473,3
test-OOD,0.3543144,3
test-OOD,0.7099709,3
test-OOD,0.21302381,3
test-OOD,0.38444912,3
test-OOD,0.95293826,3
test-OOD,0.29000694,3
test-OOD,0.18980087,3
test-OOD,0.24522276,3
test-OOD,0.34600788,3
test-OOD,0.2978126,3
test-OOD,0.6767345,3
test-OOD,0.40025875,3
test-OOD,0.44929153,3
test-OOD,0.2587453,3
test-OOD,0.8359671,3
test-OOD,0.26682425,3
test-OOD,0.35171664,3
test-OOD,0.763933,3
test-OOD,0.13758665,3
test-OOD,0.4898864,3
test-OOD,0.47716624,3
test-OOD,0.70280933,3
test-OOD,0.79935426,3
test-OOD,0.69986457,3
test-OOD,0.19434048,3
test-OOD,0.31840682,3
test-OOD,0.33545518,3
test-OOD,0.27094665,3
test-OOD,0.55181473,3
test-OOD,0.11988206,3
test-OOD,0.1283546,3
test-OOD,0.23352905,3
test-OOD,0.35314208,3
test-OOD,0.86201406,3
test-OOD,0.2356975,3
test-OOD,0.84396416,3
test-OOD,0.5269675,3
test-OOD,0.14065625,3
test-OOD,0.6312189,3
test-OOD,0.12388556,3
test-OOD,0.10714838,3
test-OOD,0.92869735,3
test-OOD,0.9488087,3
test-OOD,0.54146206,3
test-OOD,0.15650922,3
test-OOD,0.49923247,3
test-OOD,0.317965,3
test-OOD,0.16803122,3
test-OOD,0.33396834,3
test-OOD,0.42847425,3
test-OOD,0.25903308,3
test-OOD,0.19841032,3
test-OOD,0.3881305,3
test-OOD,0.44916093,3
test-OOD,0.24444485,3
test-OOD,0.49325818,3
test-OOD,0.12483677,3
test-OOD,0.36099905,3
test-OOD,0.142574,3
test-OOD,0.23025045,3
test-OOD,0.69185853,3
test-OOD,0.5038409,3
test-OOD,0.11404319,3
test-OOD,0.8245138,3
test-OOD,0.36487436,3
test-OOD,0.97245383,3
test-OOD,0.43155426,3
test-OOD,0.2530952,3
test-OOD,0.24947143,3
test-OOD,0.993495,3
test-OOD,0.5586184,3
test-OOD,0.2619631,3
test-OOD,0.6173935,3
test-OOD,0.741913,3
test-OOD,0.6160003,3
test-OOD,0.43867916,3
test-OOD,0.16058213,3
test-OOD,0.7577754,3
test-OOD,0.8341458,3
test-OOD,0.55467117,3
test-OOD,0.34483618,3
test-OOD,0.22647934,3
test-OOD,0.23478894,3
test-OOD,0.33493236,3
test-OOD,0.18780904,3
test-OOD,0.4897275,3
test-OOD,0.099049225,3
test-OOD,0.22810856,3
test-OOD,0.27800405,3
test-OOD,0.13411635,3
test-OOD,0.22896932,3
test-OOD,0.5236566,3
test-OOD,0.20642182,3
test-OOD,0.3486482,3
test-OOD,0.48435792,3
test-OOD,0.23679161,3
test-OOD,0.1791907,3
test-OOD,0.9748655,3
test-OOD,0.8983871,3
test-OOD,0.8125738,3
test-OOD,0.65672547,3
test-OOD,0.8645725,3
test-OOD,0.45713723,3
test-OOD,0.38539454,3
test-OOD,0.8945693,3
test-OOD,0.6825901,3
test-OOD,0.5612408,3
test-OOD,0.66917175,3
test-OOD,0.27714354,3
test-OOD,0.30329445,3
test-OOD,0.9393041,3
test-OOD,0.4008106,3
test-OOD,0.24881808,3
test-OOD,0.2532246,3
test-OOD,0.5520022,3
test-OOD,0.33748752,3
test-OOD,0.5006633,3
test-OOD,0.44078165,3
test-OOD,0.27014944,3
test-OOD,0.4435286,3
test-OOD,0.50438356,3
test-OOD,0.57706106,3
test-OOD,0.061385017,3
test-OOD,0.37830138,3
test-OOD,0.98580575,3
test-OOD,0.7769133,3
test-OOD,0.2340365,3
test-OOD,0.35277867,3
test-OOD,0.21362567,3
test-OOD,0.31537288,3
test-OOD,0.2662482,3
test-OOD,0.15914553,3
test-OOD,0.64614916,3
test-OOD,0.29342097,3
test-OOD,0.30615503,3
test-OOD,0.6942744,3
test-OOD,0.3732028,3
test-OOD,0.71373177,3
test-OOD,0.97615707,3
test-OOD,0.4400751,3
test-OOD,0.4710403,3
test-OOD,0.27369758,3
test-OOD,0.38428837,3
test-OOD,0.4060248,3
test-OOD,0.25661013,3
test-OOD,0.6383859,3
test-OOD,0.1393628,3
test-OOD,0.23223975,3
test-OOD,0.3391114,3
test-OOD,0.56365705,3
test-OOD,0.9228402,3
test-OOD,0.2134938,3
test-OOD,0.096377,3
test-OOD,0.97812825,3
test-OOD,0.6745076,3
test-OOD,0.70628643,3
test-OOD,0.8287798,3
test-OOD,0.596078,3
test-OOD,0.5212908,3
test-OOD,0.25960016,3
test-OOD,0.263216,3
test-OOD,0.37958682,3
test-OOD,0.53553045,3
test-OOD,0.14230558,3
test-OOD,0.50647587,3
test-OOD,0.7568803,3
test-OOD,0.5222481,3
test-OOD,0.4972667,3
test-OOD,0.8483858,3
test-OOD,0.7062701,3
test-OOD,0.40445447,3
test-OOD,0.6144908,3
test-OOD,0.47094837,3
test-OOD,0.76773715,3
test-OOD,0.36539936,3
test-OOD,0.16166462,3
test-OOD,0.37075496,3
test-OOD,0.40636674,3
test-OOD,0.57505953,3
test-OOD,0.31227422,3
test-OOD,0.31226096,3
test-OOD,0.71148545,3
test-OOD,0.33264875,3
test-OOD,0.523173,3
test-OOD,0.96158636,3
test-OOD,0.06477454,3
test-OOD,0.4752702,3
test-OOD,0.85871685,3
test-OOD,0.7193345,3
test-OOD,0.58834994,3
test-OOD,0.734802,3
test-OOD,0.1973573,3
test-OOD,0.53499436,3
test-OOD,0.19162773,3
test-OOD,0.42519426,3
test-OOD,0.5994802,3
test-OOD,0.99415594,3
test-OOD,0.98344266,3
test-OOD,0.4967516,3
test-OOD,0.26736534,3
test-OOD,0.89834523,3
test-OOD,0.23851314,3
test-OOD,0.84382594,3
test-OOD,0.53244954,3
test-OOD,0.39272195,3
test-OOD,0.90416205,3
test-OOD,0.6549331,3
test-OOD,0.3263893,3
test-OOD,0.62046593,3
test-OOD,0.6623106,3
test-OOD,0.88044965,3
test-OOD,0.55384153,3
test-OOD,0.17507324,3
test-OOD,0.40918893,3
test-OOD,0.35737872,3
test-OOD,0.2930258,3
test-OOD,0.48611462,3
test-OOD,0.2534299,3
test-OOD,0.6145727,3
test-OOD,0.5368826,3
test-OOD,0.7377701,3
test-OOD,0.23762943,3
test-OOD,0.34688294,3
test-OOD,0.6566422,3
test-OOD,0.6441384,3
test-OOD,0.41868144,3
test-OOD,0.67984724,3
test-OOD,0.8808612,3
test-OOD,0.3060327,3
test-OOD,0.7184053,3
test-OOD,0.8302838,3
test-OOD,0.852362,3
test-OOD,0.27376926,3
test-OOD,0.96774995,3
test-OOD,0.2968165,3
test-OOD,0.8217192,3
test-OOD,0.51841986,3
test-OOD,0.3408289,3
test-OOD,0.29720497,3
test-OOD,0.3415712,3
test-OOD,0.62082773,3
test-OOD,0.483236,3
test-OOD,0.43056315,3
test-OOD,0.3338397,3
test-OOD,0.34587538,3
test-OOD,0.83487916,3
test-OOD,0.5599636,3
test-OOD,0.39596587,3
test-OOD,0.7518607,3
test-OOD,0.5188563,3
test-OOD,0.45685396,3
test-OOD,0.782865,3
test-OOD,0.13763486,3
test-OOD,0.584054,3
test-OOD,0.7883911,3
test-OOD,0.1655916,3
test-OOD,0.5967153,3
test-OOD,0.42642444,3
test-OOD,0.24397144,3
test-OOD,0.38953796,3
test-OOD,0.4178607,3
test-OOD,0.34410888,3
test-OOD,0.36868846,3
test-OOD,0.14207804,3
test-OOD,0.3290926,3
test-OOD,0.6571037,3
test-OOD,0.895845,3
test-OOD,0.7610523,3
test-OOD,0.47708327,3
test-OOD,0.5585856,3
test-OOD,0.6108757,3
test-OOD,0.74057883,3
test-OOD,0.50023794,3
test-OOD,0.5662579,3
test-OOD,0.34179235,3
test-OOD,0.14712667,3
test-OOD,0.8043783,3
test-OOD,0.24096301,3
test-OOD,0.42761707,3
test-OOD,0.63428414,3
test-OOD,0.21955876,3
test-OOD,0.48237288,3
test-OOD,0.4143551,3
test-OOD,0.8646674,3
test-OOD,0.33181995,3
test-OOD,0.6390467,3
test-OOD,0.6086319,3
test-OOD,0.66049945,3
test-OOD,0.51285815,3
test-OOD,0.37962466,3
test-OOD,0.7220582,3
test-OOD,0.76888,3
test-OOD,0.821822,3
test-OOD,0.73594224,3
test-OOD,0.15848732,3
test-OOD,0.5108273,3
test-OOD,0.3206052,3
test-OOD,0.52292967,3
test-OOD,0.43824083,3
test-OOD,0.4057545,3
test-OOD,0.45169592,3
test-OOD,0.63443553,3
test-OOD,0.7664493,3
test-OOD,0.4492107,3
test-OOD,0.72388697,3
test-OOD,0.53557694,3
test-OOD,0.4115886,3
test-OOD,0.8097019,3
test-OOD,0.19099249,3
test-OOD,0.99516875,3
test-OOD,0.39866745,3
test-OOD,0.6697512,3
test-OOD,0.08414714,3
test-OOD,0.7923576,3
test-OOD,0.46611035,3
test-OOD,0.7540974,3
test-OOD,0.36127716,3
test-OOD,0.49683228,3
test-OOD,0.6835804,3
test-OOD,0.35321355,3
test-OOD,0.25731495,3
test-OOD,0.29114208,3
test-OOD,0.48660254,3
test-OOD,0.40504122,3
test-OOD,0.56341565,3
test-OOD,0.6321514,3
test-OOD,0.8040489,3
test-OOD,0.380266,3
test-OOD,0.41547745,3
test-OOD,0.5518917,3
test-OOD,0.74761695,3
test-OOD,0.4062792,3
test-OOD,0.21644191,3
test-OOD,0.78362054,3
test-OOD,0.9234817,3
test-OOD,0.6269448,3
test-OOD,0.70998096,3
test-OOD,0.9399178,3
test-OOD,0.4915239,3
test-OOD,0.6267726,3
test-OOD,0.9790665,3
test-OOD,0.5869157,3
test-OOD,0.27078372,3
test-OOD,0.232205,3
test-OOD,0.88232577,3
test-OOD,0.6663981,3
test-OOD,0.9471661,3
test-OOD,0.9488701,3
test-OOD,0.98191607,3
test-OOD,0.43073148,3
test-OOD,0.225493,3
test-OOD,0.7829462,3
test-OOD,0.26360077,3
test-OOD,0.6742457,3
test-OOD,0.6170726,3
test-OOD,0.7306048,3
test-OOD,0.3595893,3
test-OOD,0.8791793,3
test-OOD,0.72838134,3
test-OOD,0.5987782,3
test-OOD,0.18215156,3
test-OOD,0.31444186,3
test-OOD,0.7398977,3
test-OOD,0.53191096,3
test-OOD,0.8601531,3
test-OOD,0.80173826,3
test-OOD,0.8769318,3
test-OOD,0.45006514,3
test-OOD,0.66575193,3
test-OOD,0.30848813,3
test-OOD,0.7165861,3
test-OOD,0.66395944,3
test-OOD,0.9225185,3
test-OOD,0.9852357,3
test-OOD,0.25972092,3
test-OOD,0.78572637,3
test-OOD,0.29000196,3
test-OOD,0.89602625,3
test-OOD,0.5741775,3
test-OOD,0.44413418,3
test-OOD,0.28971845,3
test-OOD,0.4033572,3
test-OOD,0.1893927,3
test-OOD,0.23962782,3
test-OOD,0.6416485,3
test-OOD,0.6259705,3
test-OOD,0.22637607,3
test-OOD,0.29213017,3
test-OOD,0.36258876,3
test-OOD,0.6234989,3
test-OOD,0.80525553,3
test-OOD,0.5822554,3
test-OOD,0.50981826,3
test-OOD,0.3482917,3
test-OOD,0.6076965,3
test-OOD,0.9258347,3
test-OOD,0.59353817,3
test-OOD,0.7690958,3
test-OOD,0.8834547,3
test-OOD,0.38199946,3
test-OOD,0.44942752,3
test-OOD,0.8638182,3
test-OOD,0.37878156,3
test-OOD,0.3216432,3
test-OOD,0.7844052,3
test-OOD,0.17395528,3
test-OOD,0.17613822,3
test-OOD,0.23685114,3
test-OOD,0.9398509,3
test-OOD,0.18260913,3
test-OOD,0.68530387,3
test-OOD,0.83190894,3
test-OOD,0.4221514,3
test-OOD,0.19683914,3
test-OOD,0.8277937,3
test-OOD,0.34245,3
test-OOD,0.45186186,3
test-OOD,0.70800334,3
test-OOD,0.47777697,3
test-OOD,0.68658835,3
test-OOD,0.505404,3
test-OOD,0.49157554,3
test-OOD,0.7512075,3
test-OOD,0.40218472,3
test-OOD,0.40404224,3
test-OOD,0.3223732,3
test-OOD,0.39840466,3
test-OOD,0.79341793,3
test-OOD,0.15252388,3
test-OOD,0.34220636,3
test-OOD,0.7833401,3
test-OOD,0.44663385,3
test-OOD,0.5932528,3
test-OOD,0.27737784,3
test-ID,0.88036114,4
test-ID,0.97923166,4
test-ID,0.97947586,4
test-ID,0.5068271,4
test-ID,0.9009704,4
test-ID,0.9922316,4
test-ID,0.43221438,4
test-ID,0.90389717,4
test-ID,0.6994473,4
test-ID,0.93692774,4
test-ID,0.90125215,4
test-ID,0.7833208,4
test-ID,0.49773008,4
test-ID,0.33611163,4
test-ID,0.9486669,4
test-ID,0.908337,4
test-ID,0.81365913,4
test-ID,0.7390678,4
test-ID,0.9956298,4
test-ID,0.98697627,4
test-ID,0.9153242,4
test-ID,0.28432748,4
test-ID,0.88665813,4
test-ID,0.98801017,4
test-ID,0.69638896,4
test-ID,0.5126796,4
test-ID,0.99300987,4
test-ID,0.59872127,4
test-ID,0.7216326,4
test-ID,0.87476826,4
test-ID,0.990485,4
test-ID,0.99109465,4
test-ID,0.34068847,4
test-ID,0.36175326,4
test-ID,0.92088217,4
test-ID,0.3803751,4
test-ID,0.480154,4
test-ID,0.8164396,4
test-ID,0.99243253,4
test-ID,0.8896122,4
test-ID,0.5256122,4
test-ID,0.8195091,4
test-ID,0.39080396,4
test-ID,0.9170848,4
test-ID,0.6913838,4
test-ID,0.45535064,4
test-ID,0.9987405,4
test-ID,0.938844,4
test-ID,0.99395025,4
test-ID,0.99958307,4
test-ID,0.97064555,4
test-ID,0.27688405,4
test-ID,0.9993973,4
test-ID,0.5179166,4
test-ID,0.96670294,4
test-ID,0.5413259,4
test-ID,0.9866813,4
test-ID,0.9998027,4
test-ID,0.6461671,4
test-ID,0.42189062,4
test-ID,0.9998583,4
test-ID,0.99416643,4
test-ID,0.996463,4
test-ID,0.9892429,4
test-ID,0.87963647,4
test-ID,0.99766004,4
test-ID,0.9810475,4
test-ID,0.9997772,4
test-ID,0.99783033,4
test-ID,0.93237764,4
test-ID,0.99508077,4
test-ID,0.4755205,4
test-ID,0.9955626,4
test-ID,0.9922767,4
test-ID,0.9982688,4
test-ID,0.99940485,4
test-ID,0.94779444,4
test-ID,0.99705017,4
test-ID,0.40871286,4
test-ID,0.97399837,4
test-ID,0.47526315,4
test-ID,0.9784193,4
test-ID,0.9818398,4
test-ID,0.9864228,4
test-ID,0.59315354,4
test-ID,0.99594206,4
test-ID,0.286006,4
test-ID,0.24874666,4
test-ID,0.2643485,4
test-ID,0.9896724,4
test-ID,0.99831706,4
test-ID,0.6686493,4
test-ID,0.9961518,4
test-ID,0.9931535,4
test-ID,0.96089095,4
test-ID,0.78221214,4
test-ID,0.67020845,4
test-ID,0.99865866,4
test-ID,0.9867623,4
test-ID,0.51098204,4
test-ID,0.99910724,4
test-ID,0.2689327,4
test-ID,0.37702733,4
test-ID,0.97595304,4
test-ID,0.4877025,4
test-ID,0.9072896,4
test-ID,0.9978746,4
test-ID,0.9994337,4
test-ID,0.9361533,4
test-ID,0.64536995,4
test-ID,0.9276071,4
test-ID,0.6144362,4
test-ID,0.9965556,4
test-ID,0.94211376,4
test-ID,0.97917473,4
test-ID,0.9872908,4
test-ID,0.9947835,4
test-ID,0.9985172,4
test-ID,0.99789196,4
test-ID,0.9979755,4
test-ID,0.98237485,4
test-ID,0.9592415,4
test-ID,0.997998,4
test-ID,0.9976517,4
test-ID,0.7341157,4
test-ID,0.45452788,4
test-ID,0.99809676,4
test-ID,0.90076065,4
test-ID,0.9695562,4
test-ID,0.5841819,4
test-ID,0.9980941,4
test-ID,0.24574189,4
test-ID,0.984709,4
test-ID,0.95123893,4
test-ID,0.9994617,4
test-ID,0.9978444,4
test-ID,0.062224716,4
test-ID,0.9866086,4
test-ID,0.40887868,4
test-ID,0.9996069,4
test-ID,0.37789807,4
test-ID,0.5494584,4
test-ID,0.81222326,4
test-ID,0.99071133,4
test-ID,0.8033049,4
test-ID,0.9981119,4
test-ID,0.55399984,4
test-ID,0.9996459,4
test-ID,0.3654546,4
test-ID,0.9997486,4
test-ID,0.9804901,4
test-ID,0.50574803,4
test-ID,0.37589335,4
test-ID,0.8956518,4
test-ID,0.9992742,4
test-ID,0.9989544,4
test-ID,0.91788113,4
test-ID,0.98142934,4
test-ID,0.9904733,4
test-ID,0.9991915,4
test-ID,0.9993,4
test-ID,0.9664662,4
test-ID,0.9896148,4
test-ID,0.99860895,4
test-ID,0.95497847,4
test-ID,0.998482,4
test-ID,0.9944422,4
test-ID,0.996551,4
test-ID,0.9986739,4
test-ID,0.99611706,4
test-ID,0.99495417,4
test-ID,0.5667572,4
test-ID,0.5963138,4
test-ID,0.5198184,4
test-ID,0.95467854,4
test-ID,0.9965757,4
test-ID,0.9914659,4
test-ID,0.9571748,4
test-ID,0.9991524,4
test-ID,0.8570157,4
test-ID,0.9993755,4
test-ID,0.91681445,4
test-ID,0.9963492,4
test-ID,0.87750936,4
test-ID,0.6299431,4
test-ID,0.999503,4
test-ID,0.98800445,4
test-ID,0.99819314,4
test-ID,0.8902237,4
test-ID,0.99911743,4
test-ID,0.21236391,4
test-ID,0.9914752,4
test-ID,0.9346282,4
test-ID,0.9998343,4
test-ID,0.9965197,4
test-ID,0.9988871,4
test-ID,0.42741746,4
test-ID,0.19499561,4
test-ID,0.8831299,4
test-ID,0.91793483,4
test-ID,0.999296,4
test-ID,0.93031615,4
test-ID,0.9989666,4
test-ID,0.99929047,4
test-ID,0.99789685,4
test-ID,0.6335973,4
test-ID,0.97621137,4
test-ID,0.78609914,4
test-ID,0.9000868,4
test-ID,0.987743,4
test-ID,0.9994502,4
test-ID,0.99988484,4
test-ID,0.8606226,4
test-ID,0.42354876,4
test-ID,0.7946842,4
test-ID,0.89662105,4
test-ID,0.8516845,4
test-ID,0.9959495,4
test-ID,0.9997828,4
test-ID,0.99530846,4
test-ID,0.9471215,4
test-ID,0.99547434,4
test-ID,0.73863006,4
test-ID,0.4352728,4
test-ID,0.9565229,4
test-ID,0.25453684,4
test-ID,0.99955225,4
test-ID,0.67711586,4
test-ID,0.9996059,4
test-ID,0.90314895,4
test-ID,0.99729073,4
test-ID,0.92762697,4
test-ID,0.99737203,4
test-ID,0.6328619,4
test-ID,0.99791527,4
test-ID,0.9993973,4
test-ID,0.40726587,4
test-ID,0.9908054,4
test-ID,0.2301217,4
test-ID,0.9670347,4
test-ID,0.99541056,4
test-ID,0.5264245,4
test-ID,0.9192831,4
test-ID,0.767946,4
test-ID,0.92951834,4
test-ID,0.25016344,4
test-ID,0.8749633,4
test-ID,0.9460658,4
test-ID,0.94271123,4
test-ID,0.36105797,4
test-ID,0.9188247,4
test-ID,0.7277616,4
test-ID,0.4971925,4
test-ID,0.95162874,4
test-ID,0.6046263,4
test-ID,0.96330273,4
test-ID,0.9919585,4
test-ID,0.36798298,4
test-ID,0.5997975,4
test-ID,0.24268827,4
test-ID,0.65203714,4
test-ID,0.16690569,4
test-ID,0.9188236,4
test-ID,0.9804433,4
test-ID,0.99602246,4
test-ID,0.97424513,4
test-ID,0.30151886,4
test-ID,0.9980204,4
test-ID,0.80982304,4
test-ID,0.99299043,4
test-ID,0.96271825,4
test-ID,0.40061116,4
test-ID,0.8078655,4
test-ID,0.52827215,4
test-ID,0.9586376,4
test-ID,0.17335051,4
test-ID,0.5901926,4
test-ID,0.79755306,4
test-ID,0.32125795,4
test-ID,0.9934429,4
test-ID,0.2651443,4
test-ID,0.94141597,4
test-ID,0.8589289,4
test-ID,0.8187571,4
test-ID,0.39029336,4
test-ID,0.9451972,4
test-ID,0.8779668,4
test-ID,0.24238431,4
test-ID,0.9426015,4
test-ID,0.8519609,4
test-ID,0.7183633,4
test-ID,0.9650323,4
test-ID,0.62815726,4
test-ID,0.99702984,4
test-ID,0.923933,4
test-ID,0.9986669,4
test-ID,0.24218714,4
test-ID,0.5032473,4
test-ID,0.66394114,4
test-ID,0.62273556,4
test-ID,0.8846346,4
test-ID,0.55570066,4
test-ID,0.6659293,4
test-ID,0.99516755,4
test-ID,0.27568457,4
test-ID,0.9361553,4
test-ID,0.5400528,4
test-ID,0.21599828,4
test-ID,0.32901883,4
test-ID,0.9229567,4
test-ID,0.20066956,4
test-ID,0.66542536,4
test-ID,0.36148018,4
test-ID,0.9279552,4
test-ID,0.8284125,4
test-ID,0.5733938,4
test-ID,0.6718826,4
test-ID,0.4852056,4
test-ID,0.82777977,4
test-ID,0.16980165,4
test-ID,0.86899364,4
test-ID,0.7569733,4
test-ID,0.9937681,4
test-ID,0.33129936,4
test-ID,0.70951784,4
test-ID,0.20317851,4
test-ID,0.408031,4
test-ID,0.65031826,4
test-ID,0.16632593,4
test-ID,0.4204514,4
test-ID,0.6766141,4
test-ID,0.4320599,4
test-ID,0.9728802,4
test-ID,0.46106702,4
test-ID,0.20721836,4
test-ID,0.64289325,4
test-ID,0.9904075,4
test-ID,0.9892499,4
test-ID,0.18112914,4
test-ID,0.7166587,4
test-ID,0.4342948,4
test-ID,0.9328589,4
test-OOD,0.5032843,4
test-OOD,0.7808025,4
test-OOD,0.17258139,4
test-OOD,0.25200447,4
test-OOD,0.9932561,4
test-OOD,0.44521555,4
test-OOD,0.37062958,4
test-OOD,0.21747144,4
test-OOD,0.61821514,4
test-OOD,0.7985902,4
test-OOD,0.600456,4
test-OOD,0.80010796,4
test-OOD,0.40556198,4
test-OOD,0.36790395,4
test-OOD,0.39277136,4
test-OOD,0.53243196,4
test-OOD,0.2867523,4
test-OOD,0.61183274,4
test-OOD,0.27789244,4
test-OOD,0.2202501,4
test-OOD,0.87977535,4
test-OOD,0.49812192,4
test-OOD,0.3548581,4
